,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning,Consumption_kW,Energy_MWh,Price_EUR_MWh,Grid_Energy_MWh,Cost_EUR,PV_Energy_MWh,Wind_Energy_MWh,Net_Energy_MWh,Cumulative_Cost_EUR
2012-01-01 13:30:00,-84.48188804007816,84.48188804007816,20,0,0.0,0.4604733599218347,84.9423614,0,84.48188804007816,0.02112047201001954,97.38,0.02112047201001954,2.0567115643357026,0,0,0.02112047201001954,29.776147803801425
2012-01-01 13:45:00,-50.91051493900063,50.91051493900063,20,0,0.0,0.538440060999373,51.448955,0,50.91051493900063,0.012727628734750156,95.9,0.012727628734750156,1.22057959566254,0,0,0.012727628734750156,30.996727399463964
2012-01-01 14:00:00,-45.71128706426341,45.71128706426341,20,0,0.0,0.5128685357365936,46.2241556,0,45.71128706426341,0.011427821766065853,81.02,0.011427821766065853,0.9258821194866553,0,0,0.011427821766065853,31.92260951895062
2012-01-01 14:15:00,-52.5805489643228,52.5805489643228,20,0,0.0,0.5208542356772068,53.1014032,0,52.5805489643228,0.0131451372410807,77.32,0.0131451372410807,1.0163820114803597,0,0,0.0131451372410807,32.938991530430975
2012-01-01 14:30:00,-43.465169472753146,43.465169472753146,20,0,0.0,0.4830130272468545,43.9481825,0,43.465169472753146,0.010866292368188287,76.66,0.010866292368188287,0.833009972945314,0,0,0.010866292368188287,33.77200150337629
2012-01-01 14:45:00,-43.04344933748729,43.04344933748729,20,0,0.0,0.5370734625127098,43.5805228,0,43.04344933748729,0.010760862334371821,77.0,0.010760862334371821,0.8285863997466303,0,0,0.010760862334371821,34.60058790312292
2012-01-01 15:00:00,-43.62362320797881,43.62362320797881,20,0,0.0,0.5316301920211931,44.1552534,0,43.62362320797881,0.010905905801994702,89.9,0.010905905801994702,0.9804409315993238,0,0,0.010905905801994702,35.58102883472225
2012-01-01 15:15:00,-81.26819872200308,81.26819872200308,20,0,0.0,0.6399699779969124,81.90816869999999,0,81.26819872200308,0.02031704968050077,99.22,0.02031704968050077,2.0158576692992862,0,0,0.02031704968050077,37.59688650402153
2012-01-01 15:30:00,-44.46958196818852,44.46958196818852,20,0,0.0,0.3666353318114712,44.8362173,0,44.46958196818852,0.011117395492047131,111.8,0.011117395492047131,1.2429248160108692,0,0,0.011117395492047131,38.8398113200324
2012-01-01 15:45:00,-41.67782083642324,41.67782083642324,20,0,0.0,0.3551133635767631,42.0329342,0,41.67782083642324,0.010419455209105808,100.85,0.010419455209105808,1.0508020578383208,0,0,0.010419455209105808,39.89061337787072
2012-01-01 16:00:00,-42.47363732475798,42.47363732475798,20,0,0.0,0.6648405752420146,43.1384779,0,42.47363732475798,0.010618409331189495,86.6,0.010618409331189495,0.9195542480810102,0,0,0.010618409331189495,40.810167625951735
2012-01-01 16:15:00,-30.18412837160767,30.18412837160767,20,0,0.0,0.6445851283923272,30.8287135,0,30.18412837160767,0.007546032092901917,92.92,0.007546032092901917,0.7011773020724462,0,0,0.007546032092901917,41.51134492802418
2012-01-01 16:30:00,-36.305723349267,36.305723349267,20,0,0.0,0.5036555507329976,36.8093789,0,36.305723349267,0.009076430837316749,95.61,0.009076430837316749,0.8677975523558543,0,0,0.009076430837316749,42.37914248038003
2012-01-01 16:45:00,-36.18160710770799,36.18160710770799,20,0,0.0,0.3288446922920088,36.5104518,0,36.18160710770799,0.009045401776926998,101.38,0.009045401776926998,0.917022832144859,0,0,0.009045401776926998,43.29616531252489
2012-01-01 17:00:00,-32.61059487878211,32.61059487878211,20,0,0.0,0.5964874212178958,33.2070823,0,32.61059487878211,0.008152648719695527,91.58,0.008152648719695527,0.7466195697497163,0,0,0.008152648719695527,44.04278488227461
2012-01-01 17:15:00,-35.34763706332077,35.34763706332077,20,0,0.0,0.5453078366792381,35.8929449,0,35.34763706332077,0.008836909265830192,96.23,0.008836909265830192,0.8503757786508394,0,0,0.008836909265830192,44.893160660925446
2012-01-01 17:30:00,-45.76144948396352,45.76144948396352,20,0,0.0,0.5719378160364776,46.3333873,0,45.76144948396352,0.01144036237099088,95.8,0.01144036237099088,1.0959867151409262,0,0,0.01144036237099088,45.98914737606637
2012-01-01 17:45:00,-61.6080176,61.6080176,20,0,0.0,0.0,61.6080176,0,61.6080176,0.015402004399999999,96.0,0.015402004399999999,1.4785924223999998,0,0,0.015402004399999999,47.46773979846637
2012-01-01 18:00:00,-63.4707848,63.4707848,20,0,0.0,0.0,63.4707848,0,63.4707848,0.0158676962,100.16,0.0158676962,1.589308451392,0,0,0.0158676962,49.05704824985837
2012-01-01 18:15:00,-57.13866257439638,57.13866257439638,20,0,0.0,0.5862954256036143,57.724958,0,57.13866257439638,0.014284665643599094,94.48,0.014284665643599094,1.3496152100072425,0,0,0.014284665643599094,50.40666345986561
2012-01-01 18:30:00,-47.48875286968091,47.48875286968091,20,0,0.0,0.6008913303190934,48.0896442,0,47.48875286968091,0.011872188217420226,94.48,0.011872188217420226,1.121684342781863,0,0,0.011872188217420226,51.528347802647474
2012-01-01 18:45:00,-93.90842160807334,93.90842160807334,20,0,0.0,0.5221931919266621,94.4306148,0,93.90842160807334,0.023477105402018333,77.0,0.023477105402018333,1.8077371159554116,0,0,0.023477105402018333,53.336084918602886
2012-01-01 19:00:00,-121.2814230358021,121.2814230358021,20,0,0.0,0.494553564197882,121.7759766,1,121.2814230358021,0.030320355758950528,102.22,0.030320355758950528,3.0993467656799227,0,0,0.030320355758950528,56.43543168428281
2012-01-01 19:15:00,-111.395036536076,111.395036536076,20,0,0.0,0.361367663923996,111.7564042,1,111.395036536076,0.027848759134019,94.71,0.027848759134019,2.6375559775829394,0,0,0.027848759134019,59.07298766186575
